"","SID","Year","OS_ID","OS_Name","Site","Material","Material.Overplant","Live_Density","Legal_Density","Sub_Legal_Density","Spat_Density","Non_Spat_Density","Latitude","Longitude","Deployment_Year","Deployment_Month","Material_Age","Sedimentation","Strata","Depth","Relief","SDO","BDO","SSal","BSal","STemp","BTemp"
"557","2010-4-13-OS-06-631",2010,"06","Ocracoke Island",631,"Marl","NA",113.30829982997,90.6466398639761,22.661659965994,0,113.30829982997,"35 10.7090","75 59.6670",2006,5,3.91666666666667,3,"T",55,8,7.6,7.6,16.2,16.2,19.6,19.2
"558","2010-4-13-OS-06-644",2010,"06","Ocracoke Island",644,"Marl","NA",68.6587811804445,0,34.3293905902222,34.3293905902222,34.3293905902222,"35 10.7510","75 59.6820",2008,6,1.83333333333333,2,"B",55,8,7.6,7.6,16.2,16.2,19.6,19.2
"559","2010-4-13-OS-06-643",2010,"06","Ocracoke Island",643,"Marl","NA",36.1669938746888,0,36.1669938746888,0,36.1669938746888,"35 10.7510","75 59.6820",2008,6,1.83333333333333,2,"T",55,8,7.6,7.6,16.2,16.2,19.6,19.2
"560","2010-4-13-OS-06-642",2010,"06","Ocracoke Island",642,"Marl","NA",43.5390510737178,0,43.5390510737178,0,43.5390510737178,"35 10.7510","75 59.6820",2008,6,1.83333333333333,2,"T",55,8,7.6,7.6,16.2,16.2,19.6,19.2
"561","2010-4-13-OS-06-646",2010,"06","Ocracoke Island",646,"Marl","NA",18.2424000081902,0,12.1616000054602,6.08080000273008,12.1616000054602,"35 10.7510","75 59.6970",2008,6,1.83333333333333,2,"T",55,9,7.6,7.6,16.2,16.2,19.6,19.2
"562","2010-4-13-OS-06-647",2010,"06","Ocracoke Island",647,"Marl","NA",9.57622179696549,0,0,9.57622179696549,0,"35 10.7510","75 59.6970",2008,6,1.83333333333333,2,"B",55,9,7.6,7.6,16.2,16.2,19.6,19.2
"563","2010-4-13-OS-06-645",2010,"06","Ocracoke Island",645,"Marl","NA",17.0139608535138,0,17.0139608535138,0,17.0139608535138,"35 10.7510","75 59.6970",2008,6,1.83333333333333,2,"T",55,9,7.6,7.6,16.2,16.2,19.6,19.2
"564","2010-4-13-OS-06-624",2010,"06","Ocracoke Island",624,"Marl","NA",4.91168450607493,0,0,4.91168450607493,0,"35 10.6680","75 59.7110",2004,7,5.75,2,"T",55,8,7.6,7.6,16.2,16.2,19.6,19.2
"565","2010-4-13-OS-06-626",2010,"06","Ocracoke Island",626,"Marl","NA",58.3795888241885,0,29.1897944120943,29.1897944120943,29.1897944120943,"35 10.6680","75 59.7110",2004,7,5.75,3,"B",55,8,7.6,7.6,16.2,16.2,19.6,19.2
"566","2010-4-13-OS-06-625",2010,"06","Ocracoke Island",625,"Marl","NA",30.9534562516664,18.5720737509998,12.3813825006666,0,30.9534562516664,"35 10.6680","75 59.7110",2004,7,5.75,2,"T",55,8,7.6,7.6,16.2,16.2,19.6,19.2
"567","2010-10-12-OS-06-738",2010,"06","Ocracoke Island",738,"Marl","Class B",89.5967778979855,35.8387111591942,35.8387111591942,17.9193555795971,71.6774223183884,"35 10.7090","75 59.6970",2006,8,4.16666666666667,2,"T",58,9,7.8,7.1,20.5,23.2,21.7,21.5
"568","2010-10-12-OS-06-737",2010,"06","Ocracoke Island",737,"Marl","Class B",85.0011480036634,70.8342900030528,0,14.1668580006106,70.8342900030528,"35 10.7090","75 59.6970",2006,8,4.16666666666667,2,"T",58,9,7.8,7.1,20.5,23.2,21.7,21.5
"569","2010-10-12-OS-06-739",2010,"06","Ocracoke Island",739,"Marl","Class B",25.4183219057334,19.0637414293001,6.35458047643336,0,25.4183219057334,"35 10.7090","75 59.6970",2006,8,4.16666666666667,2,"B",58,9,7.8,7.1,20.5,23.2,21.7,21.5
"570","2010-10-12-OS-06-732",2010,"06","Ocracoke Island",732,"Marl","Class B",17.2579690581398,5.75265635271328,11.5053127054266,0,17.2579690581398,"35 10.6680","75 59.7110",2004,7,6.25,3,"T",58,7,7.8,7.1,20.5,23.2,21.7,21.5
"571","2010-10-12-OS-06-733",2010,"06","Ocracoke Island",733,"Marl","Class B",8.02153414863083,8.02153414863083,0,0,8.02153414863083,"35 10.6680","75 59.7110",2004,7,6.25,3,"B",58,7,7.8,7.1,20.5,23.2,21.7,21.5
"572","2010-10-12-OS-06-747",2010,"06","Ocracoke Island",747,"Marl","Class B",23.4486352184912,0,23.4486352184912,0,23.4486352184912,"35 10.7510","75 59.6820",2008,6,2.33333333333333,2,"T",61,9,7.8,7.1,20.5,23.2,21.7,21.5
"573","2010-10-12-OS-06-746",2010,"06","Ocracoke Island",746,"Marl","Class B",46.9680286415765,0,28.1808171849459,18.7872114566306,28.1808171849459,"35 10.7510","75 59.6820",2008,6,2.33333333333333,2,"T",61,9,7.8,7.1,20.5,23.2,21.7,21.5
"574","2010-10-12-OS-06-734",2010,"06","Ocracoke Island",734,"Marl","Class B",94.0825061282504,35.2809397980939,58.8015663301565,0,94.0825061282504,"35 10.7090","75 59.6820",2006,8,4.16666666666667,2,"T",55,8,7.8,7.1,20.5,23.2,21.7,21.5
"575","2010-10-12-OS-06-735",2010,"06","Ocracoke Island",735,"Marl","Class B",13.159420985455,0,13.159420985455,0,13.159420985455,"35 10.7090","75 59.6820",2006,8,4.16666666666667,2,"T",55,8,7.8,7.1,20.5,23.2,21.7,21.5
"576","2010-10-12-OS-06-736",2010,"06","Ocracoke Island",736,"Marl","Class B",92.2203974409128,30.7401324803043,61.4802649606085,0,92.2203974409128,"35 10.7090","75 59.6820",2006,8,4.16666666666667,2,"B",55,8,7.8,7.1,20.5,23.2,21.7,21.5
"577","2010-10-13-OS-06-758",2010,"06","Ocracoke Island",758,"Marl","Class B",56.6803187747475,0,40.4859419819625,16.194376792785,40.4859419819625,"35 10.7190","75 59.6440",2006,8,4.16666666666667,3,"T",58,7,7.6,6.9,20.5,23.2,21.7,21.5
"578","2010-10-13-OS-06-759",2010,"06","Ocracoke Island",759,"Marl","Class B",163.119331213404,97.8715987280426,48.9357993640213,16.3119331213404,146.807398092064,"35 10.7190","75 59.6440",2006,8,4.16666666666667,3,"T",58,7,7.6,6.9,20.5,23.2,21.7,21.5
"579","2010-10-13-OS-06-770",2010,"06","Ocracoke Island",770,"Marl","Class B",31.9447161789716,0,31.9447161789716,0,31.9447161789716,"35 10.7510","75 59.7720",2009,2,1.66666666666667,3,"T",61,10,7.6,6.9,20.5,23.2,21.7,21.5
"580","2010-10-13-OS-06-771",2010,"06","Ocracoke Island",771,"Marl","Class B",25.7007837754681,0,25.7007837754681,0,25.7007837754681,"35 10.7510","75 59.7720",2009,2,1.66666666666667,3,"T",61,10,7.6,6.9,20.5,23.2,21.7,21.5
"581","2010-10-13-OS-06-762",2010,"06","Ocracoke Island",762,"Marl","Class B",18.393864728266,0,18.393864728266,0,18.393864728266,"35 10.7510","75 59.6670",2008,6,2.33333333333333,3,"T",55,8,7.6,6.9,20.5,23.2,21.7,21.5
"582","2010-10-13-OS-06-753",2010,"06","Ocracoke Island",753,"Marl","Class B",19.8619452292063,0,9.93097261460316,9.93097261460316,9.93097261460316,"35 10.6880","75 59.7290",2004,7,6.25,3,"T",58,5,7.6,6.9,20.5,23.2,21.7,21.5
"583","2010-10-13-OS-06-754",2010,"06","Ocracoke Island",754,"Marl","Class B",8.32502685846141,0,0,8.32502685846141,0,"35 10.6880","75 59.7290",2004,7,6.25,3,"B",58,5,7.6,6.9,20.5,23.2,21.7,21.5
"584","2010-10-12-OS-06-745",2010,"06","Ocracoke Island",745,"Marl","Seeded Oyster Shell",7.8596752905052,7.8596752905052,0,0,7.8596752905052,"35 10.7190","75 59.6890",2006,8,4.16666666666667,2,"B",58,9,7.8,7.1,20.5,23.2,21.7,21.5
"585","2010-10-12-OS-06-728",2010,"06","Ocracoke Island",728,"Marl","Class B",47.2188002629286,0,18.8875201051715,28.3312801577572,18.8875201051715,"35 10.6680","75 59.7410",2004,7,6.25,2,"T",58,6,7.8,7.1,20.5,23.2,21.7,21.5
"586","2010-10-12-OS-06-741",2010,"06","Ocracoke Island",741,"Marl","Class B",33.4224771015581,0,33.4224771015581,0,33.4224771015581,"35 10.7190","75 59.6740",2006,8,4.16666666666667,4,"T",55,9,7.8,7.1,20.5,23.2,21.7,21.5
"587","2010-10-12-OS-06-742",2010,"06","Ocracoke Island",742,"Marl","Class B",9.68314664641568,9.68314664641568,0,0,9.68314664641568,"35 10.7190","75 59.6740",2006,8,4.16666666666667,3,"B",55,9,7.8,7.1,20.5,23.2,21.7,21.5
"588","2010-10-12-OS-06-740",2010,"06","Ocracoke Island",740,"Marl","Class B",50.8324593772989,50.8324593772989,0,0,50.8324593772989,"35 10.7190","75 59.6740",2006,8,4.16666666666667,3,"T",55,9,7.8,7.1,20.5,23.2,21.7,21.5
"589","2010-10-13-OS-06-765",2010,"06","Ocracoke Island",765,"Marl","Class B",43.1375491280459,0,35.9479576067049,7.18959152134098,35.9479576067049,"35 10.7510","75 59.7420",2009,1,1.75,3,"T",55,11,0.8,0.7,20.5,23.2,21.7,21.5
"590","2010-10-13-OS-06-764",2010,"06","Ocracoke Island",764,"Marl","Class B",124.486685892055,8.29911239280366,116.187573499251,0,124.486685892055,"35 10.7510","75 59.7420",2009,1,1.75,3,"T",55,11,0.8,0.7,20.5,23.2,21.7,21.5
"591","2010-10-13-OS-06-766",2010,"06","Ocracoke Island",766,"Marl","Class B",24.0833895027775,0,8.02779650092584,16.0555930018517,8.02779650092584,"35 10.7510","75 59.7420",2009,1,1.75,2,"B",55,11,0.8,0.7,20.5,23.2,21.7,21.5
"592","2010-10-13-OS-06-755",2010,"06","Ocracoke Island",755,"Marl","Class B",23.1114211036419,0,23.1114211036419,0,23.1114211036419,"35 10.7090","75 59.6670",2006,5,4.41666666666667,2,"T",55,10,0.8,0.7,20.5,23.2,21.7,21.5
"593","2010-10-13-OS-06-756",2010,"06","Ocracoke Island",756,"Marl","Class B",54.3976064405128,0,21.7590425762051,32.6385638643077,21.7590425762051,"35 10.7090","75 59.6670",2006,5,4.41666666666667,3,"T",55,10,0.8,0.7,20.5,23.2,21.7,21.5
"594","2010-10-13-OS-06-767",2010,"06","Ocracoke Island",767,"Marl","Class B",39.7046133501004,15.8818453400402,23.8227680100602,0,39.7046133501004,"35 10.7510","75 59.7570",2009,2,1.66666666666667,3,"T",61,11,0.8,0.7,20.5,23.2,21.7,21.5
"595","2010-10-13-OS-06-768",2010,"06","Ocracoke Island",768,"Marl","Class B",38.3517977744818,9.58794944362046,28.7638483308614,0,38.3517977744818,"35 10.7510","75 59.7570",2009,2,1.66666666666667,3,"T",61,11,0.8,0.7,20.5,23.2,21.7,21.5
"596","2011-8-19-OS-06-976",2011,"06","Ocracoke Island",976,"Marl","Class B",85.6662549467695,66.629309403043,19.0369455437266,0,85.6662549467695,"35 10.6480","75 59.6670",2004,10,6.83333333333333,2,"T",43,6,5.1,5.1,28.8,2.9,2.8,2.8
"597","2011-8-19-OS-06-977",2011,"06","Ocracoke Island",977,"Marl","Class B",24.6503193167401,12.32515965837,12.32515965837,0,24.6503193167401,"35 10.6480","75 59.6670",2004,10,6.83333333333333,2,"B",43,6,5.1,5.1,28.8,2.9,2.8,2.8
"598","2011-8-19-OS-06-982",2011,"06","Ocracoke Island",982,"Marl","Class B",92.0470400351347,78.8974628872583,13.1495771478764,0,92.0470400351347,"35 10.7300","75 59.7120",2006,8,5,2,"T",52,6,5.1,5.1,28.8,2.9,2.8,2.8
"599","2011-8-19-OS-06-985",2011,"06","Ocracoke Island",985,"Marl","Class B",63.2966076116266,42.1977384077511,21.0988692038755,0,63.2966076116266,"35 10.7510","75 59.7270",2009,1,2.58333333333333,2,"B",46,9,5.1,5.1,28.8,2.9,2.8,2.8
"600","2011-8-19-OS-06-984",2011,"06","Ocracoke Island",984,"Marl","Class B",34.0940356368775,0,27.275228509502,6.8188071273755,27.275228509502,"35 10.7510","75 59.7270",2009,1,2.58333333333333,2,"T",46,9,5.1,5.1,28.8,2.9,2.8,2.8
"601","2011-8-19-OS-06-974",2011,"06","Ocracoke Island",974,"Marl","Class B",58.1438215980239,58.1438215980239,0,0,58.1438215980239,"35 10.6990","75 59.6740",2004,11,6.75,2,"T",52,9,5.1,5.1,28.8,2.9,2.8,2.8
"602","2011-8-19-OS-06-975",2011,"06","Ocracoke Island",975,"Marl","Class B",21.3928559142419,21.3928559142419,0,0,21.3928559142419,"35 10.6990","75 59.6740",2004,11,6.75,2,"B",52,9,5.1,5.1,28.8,2.9,2.8,2.8
"603","2011-8-19-OS-06-988",2011,"06","Ocracoke Island",988,"Marl","Class B",113.281973266629,71.546509431555,41.7354638350737,0,113.281973266629,"35 10.7620","75 59.7490",2009,6,2.16666666666667,2,"T",55,6,5.1,5.1,28.8,2.9,2.8,2.8
"604","2011-8-19-OS-06-989",2011,"06","Ocracoke Island",989,"Marl","Class B",192.098877314257,92.2074611108434,92.2074611108434,7.68395509257028,184.414922221687,"35 10.7620","75 59.7490",2009,6,2.16666666666667,2,"B",55,6,5.1,5.1,28.8,2.9,2.8,2.8
"605","2011-8-19-OS-06-981",2011,"06","Ocracoke Island",981,"Marl","Class B",85.2284266131788,51.1370559679073,17.0456853226358,17.0456853226358,68.182741290543,"35 10.7300","75 59.6970",2006,8,5,3,"B",58,6.1,5.1,5,2.9,2.9,2.8,2.8
"606","2011-8-19-OS-06-978",2011,"06","Ocracoke Island",978,"Marl","Class B",67.8841930876212,10.4437220134802,46.9967490606608,10.4437220134802,57.440471074141,"35 10.7190","75 59.7190",2006,8,5,3,"T",52,6.1,5.1,5,2.9,2.9,2.8,2.8
"607","2011-8-19-OS-06-979",2011,"06","Ocracoke Island",979,"Marl","Class B",101.531353722238,36.2611977579422,29.0089582063537,36.2611977579422,65.2701559642959,"35 10.7190","75 59.7190",2006,8,5,3,"B",52,6.1,5.1,5,2.9,2.9,2.8,2.8
"608","2011-8-19-OS-06-987",2011,"06","Ocracoke Island",987,"Marl","Class B",32.6482815691236,8.1620703922809,24.4862111768427,0,32.6482815691236,"35 10.7620","75 59.7340",2009,6,2.16666666666667,2,"B",52,6,5.1,5,2.9,2.9,2.8,2.8
"609","2011-8-19-OS-06-986",2011,"06","Ocracoke Island",986,"Marl","Class B",92.3586809550782,8.39624372318893,58.7737060623225,25.1887311695668,67.1699497855114,"35 10.7620","75 59.7340",2009,6,2.16666666666667,2,"T",52,6,5.1,5,2.9,2.9,2.8,2.8
"610","2011-8-19-OS-06-973",2011,"06","Ocracoke Island",973,"Marl","Class B",63.4601582796225,10.5766930466037,52.8834652330187,0,63.4601582796225,"35 10.6990","75 59.6590",2004,11,6.75,2,"B",52,6.1,5.1,5,2.9,2.9,2.8,2.8
"611","2011-8-19-OS-06-972",2011,"06","Ocracoke Island",972,"Marl","Class B",24.5739809079729,16.3826539386486,8.19132696932429,0,24.5739809079729,"35 10.6990","75 59.6590",2004,11,6.75,2,"T",52,6.1,5.1,5,2.9,2.9,2.8,2.8
"612","2012-8-15-OS-06-1041",2012,"06","Ocracoke Island",1041,"Marl","Class B",17.4184257756245,8.70921288781225,8.70921288781225,0,17.4184257756245,"35 10.6680","75 59.7410",2004,7,8.08333333333333,3,"T",58,10,7.2,4.2,24.9,32.4,28.8,26.9
"613","2012-8-15-OS-06-1039",2012,"06","Ocracoke Island",1039,"Marl","Class B",8.4244161864481,8.4244161864481,0,0,8.4244161864481,"35 10.6880","75 59.7290",2004,7,8.08333333333333,2,"T",58,9,7.2,4.2,24.9,32.4,28.8,26.9
"614","2012-8-15-OS-06-1045",2012,"06","Ocracoke Island",1045,"Marl","Class B",92.7255707584088,0,0,92.7255707584088,0,"35 10.7510","75 59.7720",2009,2,3.5,3,"T",58,9,7.2,4.2,24.9,32.4,28.8,26.9
"615","2012-8-15-OS-06-1046",2012,"06","Ocracoke Island",1046,"Marl","Class B",15.4009180821916,15.4009180821916,0,0,15.4009180821916,"35 10.7510","75 59.7870",2009,2,3.5,3,"T",58,10,7.2,4.2,24.9,32.4,28.8,26.9
"616","2012-8-15-OS-06-1048",2012,"06","Ocracoke Island",1048,"Marl","Class B",313.98898426738,138.155153077647,138.155153077647,37.6786781120855,276.310306155294,"35 10.7620","75 59.7790",2009,6,3.16666666666667,2,"T",61,11,7.2,4.2,24.9,32.4,28.8,26.9
"617","2012-8-15-OS-06-1049",2012,"06","Ocracoke Island",1049,"Marl","Class B",220.117734661656,142.429122428131,38.8443061167629,38.8443061167629,181.273428544894,"35 10.7620","75 59.7790",2009,6,3.16666666666667,2,"B",61,11,7.2,4.2,24.9,32.4,28.8,26.9
"618","2013-10-22-OS-06-1172",2013,"06","Ocracoke Island",1172,"Marl","Class B",41.7979688191192,6.96632813651986,13.9326562730397,20.8989844095596,20.8989844095596,"35 10.7620","75 59.7790",2009,6,4.33333333333333,4,"B",55,12,6.8,6.4,23.3,23.8,21.7,21.6
"619","2013-10-22-OS-06-1171",2013,"06","Ocracoke Island",1171,"Marl","Class B",90.4764208923226,9.04764208923226,27.1429262676968,54.2858525353935,36.190568356929,"35 10.7620","75 59.7790",2009,6,4.33333333333333,4,"T",55,12,6.8,6.4,23.3,23.8,21.7,21.6
"620","2013-10-22-OS-06-1168",2013,"06","Ocracoke Island",1168,"Marl","Class B",9.40766698679469,0,0,9.40766698679469,0,"35 10.7510","75 59.7720",2009,2,4.66666666666667,4,"B",55,12,6.8,6.4,23.3,23.8,21.7,21.6
"621","2013-10-22-OS-06-1167",2013,"06","Ocracoke Island",1167,"Marl","Class B",16.2370059075117,0,8.11850295375585,8.11850295375585,8.11850295375585,"35 10.7510","75 59.7720",2009,2,4.66666666666667,4,"T",55,12,6.8,6.4,23.3,23.8,21.7,21.6
"622","2013-10-22-OS-06-1169",2013,"06","Ocracoke Island",1169,"Marl","Class B",28.2688694326044,9.42295647753479,0,18.8459129550696,9.42295647753479,"35 10.7510","75 59.7870",2009,2,4.66666666666667,4,"T",55,12,6.8,6.4,23.3,23.8,21.7,21.6
"623","2013-10-22-OS-06-1162",2013,"06","Ocracoke Island",1162,"Marl","Class B",24.5816866141886,0,0,24.5816866141886,0,"35 10.6880","75 59.7290",2004,7,9.25,4,"B",52,9,6.8,6.4,23.3,23.8,21.7,21.6
"624","2013-10-22-OS-06-1161",2013,"06","Ocracoke Island",1161,"Marl","Class B",31.2061236842813,0,0,31.2061236842813,0,"35 10.6880","75 59.7290",2004,7,9.25,4,"T",52,9,6.8,6.4,23.3,23.8,21.7,21.6
"625","2013-10-22-OS-06-1164",2013,"06","Ocracoke Island",1164,"Marl","Class B",26.4426905627898,0,0,26.4426905627898,0,"35 10.6680","75 59.7410",2004,7,9.25,4,"B",52,9,6.8,6.4,23.3,23.8,21.7,21.6
"626","2014-10-9-OS-06-1192",2014,"06","Ocracoke Island",1192,"Marl","Class B",6.3423425699341,0,0,6.3423425699341,0,"35 10.6880","75 59.6520",2004,11,9.91666666666667,2,"B",61,8,7.5,4.8,20.6,21.7,22,21.9
"627","2014-10-9-OS-06-1196",2014,"06","Ocracoke Island",1196,"Marl","Class B",6.06973290180037,6.06973290180037,0,0,6.06973290180037,"35 10.7620","75 59.8390",2009,7,5.25,2,"B",61,12,7.5,4.8,20.6,21.7,22,21.9
"628","2014-10-9-OS-06-1195",2014,"06","Ocracoke Island",1195,"Marl","Class B",43.8470094122316,0,21.9235047061158,21.9235047061158,21.9235047061158,"35 10.7620","75 59.8390",2009,7,5.25,2,"T",61,12,7.5,4.8,20.6,21.7,22,21.9
"629","2014-10-9-OS-06-1198",2014,"06","Ocracoke Island",1198,"Marl","Class B",19.0554167895756,0,0,19.0554167895756,0,"35 10.7730","75 59.6520",2009,7,5.25,2,"B",61,12,7.5,4.8,20.6,21.7,22,21.9
"630","2014-10-9-OS-06-1197",2014,"06","Ocracoke Island",1197,"Marl","Class B",10.9196225312327,10.9196225312327,0,0,10.9196225312327,"35 10.7730","75 59.6520",2009,7,5.25,2,"T",61,12,7.5,4.8,20.6,21.7,22,21.9
"631","2014-10-9-OS-06-1189",2014,"06","Ocracoke Island",1189,"Marl","Class B",15.8317894071406,15.8317894071406,0,0,15.8317894071406,"35 10.6880","75 59.6670",2004,11,9.91666666666667,2,"T",61,8,7.5,4.8,20.6,21.7,22,21.9
"632","2007-10-16-OS-07-152",2007,"07","Middle Bay",152,"Marl","NA",215.42615287544,15.7628892347883,152.374595936287,47.2886677043649,168.137485171075,"35 14.1317","76 30.2125",2004,8,3.16666666666667,4,"T",18,2,7.3,5.7,20.5,21.2,20.7,20.8
"633","2007-10-16-OS-07-153",2007,"07","Middle Bay",153,"Marl","NA",261.809855163595,50.1338020526032,172.683095958967,38.9929571520247,222.81689801157,"35 14.1317","76 30.2125",2004,8,3.16666666666667,4,"B",18,2,7.3,5.7,20.5,21.2,20.7,20.8
"634","2007-10-16-OS-07-151",2007,"07","Middle Bay",151,"Marl","NA",288.780228321542,40.5305583609182,126.657994877869,121.591675082755,167.188553238788,"35 14.1317","76 30.2125",2004,8,3.16666666666667,3,"T",18,2,7.3,5.7,20.5,21.2,20.7,20.8
"635","2007-10-16-OS-07-144",2007,"07","Middle Bay",144,"Marl","NA",402.63297491762,79.0886200731039,215.696236563011,107.848118281505,294.784856636115,"35 14.1372","76 30.1862",2004,8,3.16666666666667,4,"B",21,3,7.3,5.7,20.5,21.2,20.7,20.8
"636","2007-10-16-OS-07-143",2007,"07","Middle Bay",143,"Marl","NA",654.157901250176,14.2208239402212,341.299774565309,298.637302744645,355.52059850553,"35 14.1372","76 30.1862",2004,8,3.16666666666667,3,"T",21,3,7.3,5.7,20.5,21.2,20.7,20.8
"637","2007-10-16-OS-07-142",2007,"07","Middle Bay",142,"Marl","NA",675.192076601018,16.6714092987906,266.742548780649,391.778118521578,283.413958079439,"35 14.1372","76 30.1862",2004,8,3.16666666666667,3,"T",21,3,7.3,5.7,20.5,21.2,20.7,20.8
"638","2007-10-16-OS-07-150",2007,"07","Middle Bay",150,"Marl","NA",449.453274440797,50.6426224722025,246.882784551987,151.927867416607,297.525407024189,"35 14.1238","76 30.1985",2004,8,3.16666666666667,3,"B",24,3,7.3,5.7,20.5,21.2,20.7,20.8
"639","2007-10-16-OS-07-149",2007,"07","Middle Bay",149,"Marl","NA",536.659458445466,40.5026006373937,364.523405736543,131.63345207153,405.026006373937,"35 14.1238","76 30.1985",2004,8,3.16666666666667,4,"T",24,3,7.3,5.7,20.5,21.2,20.7,20.8
"640","2007-10-16-OS-07-148",2007,"07","Middle Bay",148,"Marl","NA",403.500636651423,17.2928844279181,253.628971609466,132.578780614039,270.921856037384,"35 14.1238","76 30.1985",2004,8,3.16666666666667,4,"T",24,3,7.3,5.7,20.5,21.2,20.7,20.8
"641","2007-10-18-OS-07-162",2007,"07","Middle Bay",162,"Marl","NA",392.150425602614,37.6034654687438,188.017327343719,166.529632790151,225.620792812463,"35 14.1333","76 30.2008",2004,8,3.16666666666667,4,"B",24,4,7,5.5,20.6,20.8,22.7,22.6
"642","2007-10-18-OS-07-161",2007,"07","Middle Bay",161,"Marl","NA",433.831820162346,5.56194641233776,300.345106266239,127.924767483769,305.907052678577,"35 14.1333","76 30.2008",2004,8,3.16666666666667,4,"T",24,4,7,5.5,20.6,20.8,22.7,22.6
"643","2007-10-18-OS-07-160",2007,"07","Middle Bay",160,"Marl","NA",332.460795214275,11.4641653522164,183.426645635462,137.569984226597,194.890810987679,"35 14.1333","76 30.2008",2004,8,3.16666666666667,3,"T",24,4,7,5.5,20.6,20.8,22.7,22.6
"644","2007-10-18-OS-07-157",2007,"07","Middle Bay",157,"Marl","NA",604.547267260145,14.927093018769,373.177325469225,216.442848772151,388.104418487994,"35 14.1305","76 30.1958",2004,8,3.16666666666667,3,"T",24,3,7,5.5,20.6,20.8,22.7,22.6
"645","2007-10-18-OS-07-158",2007,"07","Middle Bay",158,"Marl","NA",565.102291823217,56.5102291823217,331.99759644614,176.594466194755,388.507825628462,"35 14.1305","76 30.1958",2004,8,3.16666666666667,4,"T",24,3,7,5.5,20.6,20.8,22.7,22.6
"646","2007-10-18-OS-07-159",2007,"07","Middle Bay",159,"Marl","NA",503.840795895783,36.6429669742388,283.98299405035,183.214834871194,320.625961024589,"35 14.1305","76 30.1958",2004,8,3.16666666666667,4,"B",24,3,7,5.5,20.6,20.8,22.7,22.6
"647","2007-10-18-OS-07-165",2007,"07","Middle Bay",165,"Marl","NA",592.075264410584,78.4678061267039,363.805282951082,149.802175332798,442.273089077785,"35 14.1305","76 30.2008",2004,8,3.16666666666667,3,"B",21,4,7,5.5,20.6,20.8,22.7,22.6
"648","2007-10-18-OS-07-163",2007,"07","Middle Bay",163,"Marl","NA",499.191332322217,11.6091007516795,272.813867664468,214.76836390607,284.422968416147,"35 14.1305","76 30.2008",2004,8,3.16666666666667,4,"T",21,4,7,5.5,20.6,20.8,22.7,22.6
"649","2007-10-18-OS-07-164",2007,"07","Middle Bay",164,"Marl","NA",609.445348660597,54.1729198809419,270.86459940471,284.407829374945,325.037519285652,"35 14.1305","76 30.2008",2004,8,3.16666666666667,3,"T",21,4,7,5.5,20.6,20.8,22.7,22.6
"650","2007-10-16-OS-07-147",2007,"07","Middle Bay",147,"Marl","NA",205.798582782509,16.6863715769602,66.7454863078407,122.366724897708,83.4318578848009,"35 14.1375","76 30.1997",2004,8,3.16666666666667,4,"B",21,3,7.3,5.7,20.5,21.2,20.7,20.8
"651","2007-10-16-OS-07-145",2007,"07","Middle Bay",145,"Marl","NA",325.980265324258,16.0318163274225,197.725734704878,112.222714291958,213.757551032301,"35 14.1375","76 30.1997",2004,8,3.16666666666667,3,"T",21,3,7.3,5.7,20.5,21.2,20.7,20.8
"652","2007-10-16-OS-07-146",2007,"07","Middle Bay",146,"Marl","NA",402.2956972599,58.3977625054693,175.193287516408,168.704647238022,233.591050021877,"35 14.1375","76 30.1997",2004,8,3.16666666666667,3,"T",21,3,7.3,5.7,20.5,21.2,20.7,20.8
"653","2007-10-18-OS-07-154",2007,"07","Middle Bay",154,"Marl","NA",314.018353349137,26.1681961124281,204.111929676939,83.7382275597698,230.280125789367,"35 14.1333","76 30.1958",2004,8,3.16666666666667,3,"T",24,3,7,5.5,20.6,20.8,22.7,22.6
"654","2007-10-18-OS-07-155",2007,"07","Middle Bay",155,"Marl","NA",237.246982238801,0,142.34818934328,94.8987928955203,142.34818934328,"35 14.1333","76 30.1958",2004,8,3.16666666666667,3,"T",24,3,7,5.5,20.6,20.8,22.7,22.6
"655","2007-10-18-OS-07-156",2007,"07","Middle Bay",156,"Marl","NA",500.358689148887,19.7510008874561,289.681346349356,190.926341912075,309.432347236812,"35 14.1333","76 30.1958",2004,8,3.16666666666667,4,"B",24,3,7,5.5,20.6,20.8,22.7,22.6
"656","2008-10-2-OS-07-276",2008,"07","Middle Bay",276,"Marl","NA",1111.25020562226,53.7701712397867,728.884543472664,328.595490909807,782.65471471245,"35 14.1364","76 30.1905",2004,7,4.25,3,"T",21,2,5.1,2.5,23.8,23.8,22.7,22.7
"657","2008-10-2-OS-07-277",2008,"07","Middle Bay",277,"Marl","NA",1218.29859170004,31.5077221991389,855.95978640994,330.831083090958,887.467508609079,"35 14.1364","76 30.1905",2004,7,4.25,3,"B",21,2,5.1,2.5,23.8,23.8,22.7,22.7
"658","2008-10-2-OS-07-280",2008,"07","Middle Bay",280,"Marl","NA",1263.21927328614,51.2982446004524,814.359633032181,397.561395653506,865.657877632634,"35 14.1323","76 30.2098",2004,7,4.25,3,"B",24,4,5.1,2.5,23.8,23.8,22.7,22.7
"659","2008-10-2-OS-07-279",2008,"07","Middle Bay",279,"Marl","NA",1172.02393176478,47.5729271196036,713.593906794054,410.857097851122,761.166833913658,"35 14.1323","76 30.2098",2004,7,4.25,3,"T",24,4,5.1,2.5,23.8,23.8,22.7,22.7
